Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjusted Price,12m Low_num,12m High_num,Day Low_num,Day High_num,Day Price_num,Previous_num,Change_num,Change%_num,Volume_num,Adjusted Price_num
2024-07-02,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.00,46.25,46.50,46.50,46.45,0.05,0.11%,"135,100.00",-,43.05,56.0,46.25,46.5,46.5,46.45,0.05,0.11,135100.0,
2024-07-02,EQTY,Equity Group Holdings Plc,33.60,51.00,41.00,43.00,41.65,42.25,-0.6,1.42%,"169,800.00",-,33.6,51.0,41.0,43.0,41.65,42.25,-0.6,1.42,169800.0,
2024-07-02,HFCK,HF Group Ltd,3.02,4.90,4.00,4.10,4.03,4.00,0.03,0.75%,400.00,-,3.02,4.9,4.0,4.1,4.03,4.0,0.03,0.75,400.0,
2024-07-02,IMH,I & M Holdings Plc,16.50,35.00,21.60,21.70,21.65,21.60,0.05,0.23%,"13,600.00",-,16.5,35.0,21.6,21.7,21.65,21.6,0.05,0.23,13600.0,
2024-07-02,KCB,KCB Group Plc,15.00,40.00,31.00,31.95,31.50,31.35,0.15,0.48%,"1,323,600.00",-,15.0,40.0,31.0,31.95,31.5,31.35,0.15,0.48,1323600.0,
2024-07-02,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-07-02,NCBA,NCBA Group Plc,34.05,47.00,41.15,41.20,41.20,41.20,-,-,"26,600.00",-,34.05,47.0,41.15,41.2,41.2,41.2,,,26600.0,
2024-07-02,SBIC,Stanbic Holdings Plc,100.00,130.00,110.00,114.25,113.25,114.50,-1.25,1.09%,"175,700.00",-,100.0,130.0,110.0,114.25,113.25,114.5,-1.25,1.09,175700.0,
2024-07-02,SCBK,Standard Chartered Bank Kenya Ltd,148.00,233.00,193.00,195.00,194.00,193.50,0.5,0.26%,"12,500.00",-,148.0,233.0,193.0,195.0,194.0,193.5,0.5,0.26,12500.0,
2024-07-02,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-07-02,EVRD,Eveready East Africa Ltd,0.97,1.65,1.27,1.35,1.33,1.25,0.08,6.40%,"1,400.00",-,0.97,1.65,1.27,1.35,1.33,1.25,0.08,6.4,1400.0,
2024-07-02,XPRS,Express Kenya Plc,2.74,3.99,3.19,3.19,3.19,3.22,-0.03,0.93%,100.00,-,2.74,3.99,3.19,3.19,3.19,3.22,-0.03,0.93,100.0,
2024-07-02,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-07-02,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-07-02,LKL,Longhorn Publishers Plc,2.02,2.65,2.05,2.15,2.06,2.09,-0.03,1.44%,"25,000.00",-,2.02,2.65,2.05,2.15,2.06,2.09,-0.03,1.44,25000.0,
2024-07-02,NBV,Nairobi Business Ventures Ltd,1.85,2.90,2.28,2.28,2.28,2.27,0.01,0.44%,100.00,-,1.85,2.9,2.28,2.28,2.28,2.27,0.01,0.44,100.0,
2024-07-02,NMG,Nation Media Group Plc,14.00,22.40,16.85,17.00,16.95,16.70,0.25,1.50%,"5,400.00",-,14.0,22.4,16.85,17.0,16.95,16.7,0.25,1.5,5400.0,
2024-07-02,SMER,Sameer Africa Plc,1.87,2.75,2.13,2.13,2.13,1.94,0.19,9.79%,200.00,-,1.87,2.75,2.13,2.13,2.13,1.94,0.19,9.79,200.0,
2024-07-02,SGL,Standard Group Plc,4.86,9.00,6.80,6.80,6.80,6.80,-,-,-,-,4.86,9.0,6.8,6.8,6.8,6.8,,,,
2024-07-02,TPSE,TPS Eastern Africa (Serena) Ltd,11.00,20.15,14.00,14.00,14.00,14.00,-,-,-,-,11.0,20.15,14.0,14.0,14.0,14.0,,,,
2024-07-02,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.19,0.19,0.19,0.19,-,-,"17,300.00",-,0.16,0.23,0.19,0.19,0.19,0.19,,,17300.0,
2024-07-02,SCAN,WPP ScanGroup Plc,1.86,2.69,2.06,2.21,2.07,2.07,-,-,"23,800.00",-,1.86,2.69,2.06,2.21,2.07,2.07,,,23800.0,
2024-07-02,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-07-02,BAMB,Bamburi Cement Ltd,21.30,84.00,42.25,43.00,42.80,43.45,-0.65,1.50%,"3,400.00",-,21.3,84.0,42.25,43.0,42.8,43.45,-0.65,1.5,3400.0,
2024-07-02,CRWN,Crown Paints Kenya Plc,29.00,40.05,35.15,35.15,35.15,35.15,-,-,-,-,29.0,40.05,35.15,35.15,35.15,35.15,,,,
2024-07-02,CABL,East African Cables Plc,0.79,1.10,0.92,0.97,0.96,0.90,0.06,6.67%,"5,500.00",-,0.79,1.1,0.92,0.97,0.96,0.9,0.06,6.67,5500.0,
2024-07-02,PORT,East African Portland Cement Ltd,4.38,55.75,4.55,5.00,4.91,4.55,0.36,7.91%,500.00,-,4.38,55.75,4.55,5.0,4.91,4.55,0.36,7.91,500.0,
2024-07-02,KEGN,Kenya Electricity Generating Company Plc,1.94,3.40,2.37,2.39,2.38,2.38,-,-,"248,300.00",-,1.94,3.4,2.37,2.39,2.38,2.38,,,248300.0,
2024-07-02,KPLC-P4,KPLC-P4,4.00,4.11,4.00,4.00,4.00,4.00,-,-,-,-,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-07-02,KPLC-P7,KPLC-P7,6.00,6.00,6.00,6.00,6.00,6.00,-,-,-,-,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-07-02,KPLC,Kenya Power and Lighting Company Plc,1.30,3.95,1.66,1.75,1.70,1.66,0.04,2.41%,"65,600.00",-,1.3,3.95,1.66,1.75,1.7,1.66,0.04,2.41,65600.0,
2024-07-02,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.00,19.60,20.50,19.65,19.60,0.05,0.26%,"717,700.00",-,14.55,25.0,19.6,20.5,19.65,19.6,0.05,0.26,717700.0,
2024-07-02,UMME,Umeme Ltd,13.00,17.90,14.80,15.40,15.05,15.30,-0.25,1.63%,"14,300.00",-,13.0,17.9,14.8,15.4,15.05,15.3,-0.25,1.63,14300.0,
2024-07-02,BRIT,Britam Holdings Plc,4.25,6.50,5.50,6.00,5.62,5.72,-0.1,1.75%,"12,100.00",-,4.25,6.5,5.5,6.0,5.62,5.72,-0.1,1.75,12100.0,
2024-07-02,CIC,CIC Insurance Group Ltd,1.80,2.50,2.12,2.31,2.20,2.25,-0.05,2.22%,"34,100.00",-,1.8,2.5,2.12,2.31,2.2,2.25,-0.05,2.22,34100.0,
2024-07-02,JUB,Jubilee Holdings Ltd,150.00,202.00,174.00,174.50,174.50,174.25,0.25,0.14%,"1,000.00",-,150.0,202.0,174.0,174.5,174.5,174.25,0.25,0.14,1000.0,
2024-07-02,KNRE,Kenya Re-Insurance Corporation Ltd,1.00,3.00,1.38,1.40,1.39,1.40,-0.01,0.71%,"1,274,300.00",-,1.0,3.0,1.38,1.4,1.39,1.4,-0.01,0.71,1274300.0,
2024-07-02,LBTY,Liberty Kenya Holdings Ltd,3.50,7.96,5.30,5.30,5.30,5.30,-,-,"2,900.00",-,3.5,7.96,5.3,5.3,5.3,5.3,,,2900.0,
2024-07-02,SLAM,Sanlam Kenya Plc,5.50,7.70,6.28,6.28,6.28,6.20,0.08,1.29%,300.00,-,5.5,7.7,6.28,6.28,6.28,6.2,0.08,1.29,300.0,
2024-07-02,CTUM,Centum Investment Company Plc,7.62,10.40,8.70,8.76,8.74,8.68,0.06,0.69%,"27,500.00",-,7.62,10.4,8.7,8.76,8.74,8.68,0.06,0.69,27500.0,
2024-07-02,HAFR,Home Afrika Ltd,0.27,0.42,0.33,0.33,0.33,0.31,0.02,6.45%,"6,000.00",-,0.27,0.42,0.33,0.33,0.33,0.31,0.02,6.45,6000.0,
2024-07-02,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-07-02,OCH,Olympia Capital Holdings Ltd,2.58,4.00,2.69,2.70,2.69,2.70,-0.01,0.37%,"14,200.00",-,2.58,4.0,2.69,2.7,2.69,2.7,-0.01,0.37,14200.0,
2024-07-02,TCL,Trans-Century Plc,0.29,0.72,0.43,0.44,0.44,0.40,0.04,10.00%,"23,200.00",-,0.29,0.72,0.43,0.44,0.44,0.4,0.04,10.0,23200.0,
2024-07-02,NSE,Nairobi Securities Exchange Plc,5.22,6.80,5.78,5.90,5.80,5.82,-0.02,0.34%,"62,000.00",-,5.22,6.8,5.78,5.9,5.8,5.82,-0.02,0.34,62000.0,
2024-07-02,BOC,BOC Kenya Plc,67.00,96.00,89.00,89.00,89.00,89.00,-,-,-,-,67.0,96.0,89.0,89.0,89.0,89.0,,,,
2024-07-02,BAT,British American Tobacco Kenya Plc,325.00,455.00,354.00,355.00,354.75,354.75,-,-,"12,100.00",-,325.0,455.0,354.0,355.0,354.75,354.75,,,12100.0,
2024-07-02,CARB,Carbacid Investments Plc,14.05,24.50,17.50,17.70,17.55,17.70,-0.15,0.85%,"1,600.00",-,14.05,24.5,17.5,17.7,17.55,17.7,-0.15,0.85,1600.0,
2024-07-02,EABL,East African Breweries Ltd,99.00,204.00,140.00,145.00,142.25,142.00,0.25,0.18%,800.00,-,99.0,204.0,140.0,145.0,142.25,142.0,0.25,0.18,800.0,
2024-07-02,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.24,1.26,1.25,1.18,0.07,5.93%,500.00,-,0.91,1.39,1.24,1.26,1.25,1.18,0.07,5.93,500.0,
2024-07-02,ORCH,Kenya Orchards Ltd,19.00,77.00,19.50,19.50,19.50,19.50,-,-,-,-,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-07-02,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-07-02,UNGA,Unga Group Ltd,11.05,18.45,12.05,13.05,13.05,12.40,0.65,5.24%,"5,100.00",-,11.05,18.45,12.05,13.05,13.05,12.4,0.65,5.24,5100.0,
2024-07-02,SCOM,Safaricom Plc,11.50,21.15,17.30,17.70,17.40,17.45,-0.05,0.29%,"5,078,000.00",-,11.5,21.15,17.3,17.7,17.4,17.45,-0.05,0.29,5078000.0,
2024-07-02,LAPR,Laptrust Imara Income-REIT,20.00,20.00,20.00,20.00,20.00,20.00,-,-,-,-,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-07-02,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,920.00","2,920.00","2,920.00","2,920.00",-,-,-,-,2625.0,3330.0,2920.0,2920.0,2920.0,2920.0,,,,
2024-07-02,^N10I,NSE 10-Share Index,870.02,"1,233.42","1,112.53","1,112.53","1,112.53","1,115.92",-3.39,0.30%,-,-,870.02,1233.42,1112.53,1112.53,1112.53,1115.92,-3.39,0.3,,
2024-07-02,^N20I,NSE 20-Share Index,"1,416.32","1,864.72","1,649.15","1,649.15","1,649.15","1,655.48",-6.33,0.38%,-,-,1416.32,1864.72,1649.15,1649.15,1649.15,1655.48,-6.33,0.38,,
2024-07-02,^N25I,NSE 25-Share Index,"2,276.08","3,154.93","2,847.32","2,847.32","2,847.32","2,856.21",-8.89,0.31%,-,-,2276.08,3154.93,2847.32,2847.32,2847.32,2856.21,-8.89,0.31,,
2024-07-02,^NASI,NSE All-Share Index,85.54,117.78,109.25,109.25,109.25,109.49,-0.24,0.22%,-,-,85.54,117.78,109.25,109.25,109.25,109.49,-0.24,0.22,,
2024-07-02,^NBDI,NSE Bonds Index,986.46,"1,042.42","1,039.93","1,039.93","1,039.93","1,039.61",0.32,0.03%,-,-,986.46,1042.42,1039.93,1039.93,1039.93,1039.61,0.32,0.03,,
2024-07-02,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,477.09","2,396.79","2,048.44","2,048.44","2,048.44","2,052.61",-4.17,0.20%,-,-,1477.09,2396.79,2048.44,2048.44,2048.44,2052.61,-4.17,0.2,,
2024-07-02,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72","1,372.53","1,372.53","1,372.53","1,370.00",2.53,0.18%,-,-,818.46,1599.72,1372.53,1372.53,1372.53,1370.0,2.53,0.18,,
2024-07-03,EGAD,Eaagads Ltd,10.35,14.50,13.30,13.30,13.30,13.30,-,-,-,-,10.35,14.5,13.3,13.3,13.3,13.3,,,,
2024-07-03,KUKZ,Kakuzi Plc,342.00,440.00,355.25,355.25,355.25,355.25,-,-,-,-,342.0,440.0,355.25,355.25,355.25,355.25,,,,
2024-07-03,KAPC,Kapchorua Tea Kenya Plc,207.00,280.00,265.00,265.00,265.00,265.00,-,-,-,-,207.0,280.0,265.0,265.0,265.0,265.0,,,,
2024-07-03,LIMT,Limuru Tea Plc,365.00,380.00,380.00,380.00,380.00,380.00,-,-,-,-,365.0,380.0,380.0,380.0,380.0,380.0,,,,
2024-07-03,SASN,Sasini Plc,15.50,22.00,18.75,19.00,18.90,18.90,-,-,"3,200.00",-,15.5,22.0,18.75,19.0,18.9,18.9,,,3200.0,
2024-07-03,WTK,Williamson Tea Kenya Plc,193.50,290.00,265.00,265.00,265.00,265.00,-,-,-,-,193.5,290.0,265.0,265.0,265.0,265.0,,,,
2024-07-03,CGEN,Car and General (K) Ltd,17.95,31.80,22.55,22.55,22.55,22.55,-,-,-,-,17.95,31.8,22.55,22.55,22.55,22.55,,,,
2024-07-03,ABSA,ABSA Bank Kenya Plc,10.55,16.35,13.95,14.15,14.00,14.05,-0.05,0.36%,"6,989,500.00",-,10.55,16.35,13.95,14.15,14.0,14.05,-0.05,0.36,6989500.0,
2024-07-03,BKG,BK Group Plc,30.00,37.00,30.60,34.00,33.50,34.00,-0.5,1.47%,"1,300.00",-,30.0,37.0,30.6,34.0,33.5,34.0,-0.5,1.47,1300.0,
2024-07-03,COOP,Co-operative Bank of Kenya Ltd,10.10,15.20,12.70,13.00,12.80,12.80,-,-,"706,800.00",-,10.1,15.2,12.7,13.0,12.8,12.8,,,706800.0,
2024-07-03,DTK,Diamond Trust Bank Kenya Ltd,43.05,56.00,46.35,46.50,46.40,46.50,-0.1,0.22%,"21,000.00",-,43.05,56.0,46.35,46.5,46.4,46.5,-0.1,0.22,21000.0,
2024-07-03,EQTY,Equity Group Holdings Plc,33.60,51.00,41.00,42.00,41.75,41.65,0.1,0.24%,"37,200.00",-,33.6,51.0,41.0,42.0,41.75,41.65,0.1,0.24,37200.0,
2024-07-03,HFCK,HF Group Ltd,3.02,4.90,4.00,4.04,4.00,4.03,-0.03,0.74%,"24,800.00",-,3.02,4.9,4.0,4.04,4.0,4.03,-0.03,0.74,24800.0,
2024-07-03,IMH,I & M Holdings Plc,16.50,35.00,21.55,21.65,21.60,21.65,-0.05,0.23%,"74,800.00",-,16.5,35.0,21.55,21.65,21.6,21.65,-0.05,0.23,74800.0,
2024-07-03,KCB,KCB Group Plc,15.00,40.00,31.50,31.80,31.70,31.50,0.2,0.63%,"241,900.00",-,15.0,40.0,31.5,31.8,31.7,31.5,0.2,0.63,241900.0,
2024-07-03,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-,4.12,4.12,4.12,4.12,4.12,4.12,,,,
2024-07-03,NCBA,NCBA Group Plc,34.05,47.00,39.60,41.20,40.55,41.20,-0.65,1.58%,"9,900.00",-,34.05,47.0,39.6,41.2,40.55,41.2,-0.65,1.58,9900.0,
2024-07-03,SBIC,Stanbic Holdings Plc,100.00,130.00,112.00,113.75,113.00,113.25,-0.25,0.22%,"10,600.00",-,100.0,130.0,112.0,113.75,113.0,113.25,-0.25,0.22,10600.0,
2024-07-03,SCBK,Standard Chartered Bank Kenya Ltd,148.00,233.00,192.25,193.50,192.75,194.00,-1.25,0.64%,"164,800.00",-,148.0,233.0,192.25,193.5,192.75,194.0,-1.25,0.64,164800.0,
2024-07-03,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,0.45,0.45,0.45,0.45,0.45,0.45,,,,
2024-07-03,EVRD,Eveready East Africa Ltd,0.97,1.65,1.25,1.39,1.29,1.33,-0.04,3.01%,"5,400.00",-,0.97,1.65,1.25,1.39,1.29,1.33,-0.04,3.01,5400.0,
2024-07-03,XPRS,Express Kenya Plc,2.74,3.99,3.20,3.20,3.20,3.19,0.01,0.31%,300.00,-,2.74,3.99,3.2,3.2,3.2,3.19,0.01,0.31,300.0,
2024-07-03,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-,4.66,4.66,4.66,4.66,4.66,4.66,,,,
2024-07-03,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-,3.83,3.83,3.83,3.83,3.83,3.83,,,,
2024-07-03,LKL,Longhorn Publishers Plc,2.02,2.65,2.02,2.02,2.02,2.06,-0.04,1.94%,"39,700.00",-,2.02,2.65,2.02,2.02,2.02,2.06,-0.04,1.94,39700.0,
2024-07-03,NBV,Nairobi Business Ventures Ltd,1.85,2.90,2.28,2.28,2.28,2.28,-,-,-,-,1.85,2.9,2.28,2.28,2.28,2.28,,,,
2024-07-03,NMG,Nation Media Group Plc,14.00,22.40,16.70,16.80,16.75,16.95,-0.2,1.18%,"1,800.00",-,14.0,22.4,16.7,16.8,16.75,16.95,-0.2,1.18,1800.0,
2024-07-03,SMER,Sameer Africa Plc,1.87,2.75,2.13,2.29,2.18,2.13,0.05,2.35%,500.00,-,1.87,2.75,2.13,2.29,2.18,2.13,0.05,2.35,500.0,
2024-07-03,SGL,Standard Group Plc,4.86,9.00,6.80,6.80,6.80,6.80,-,-,-,-,4.86,9.0,6.8,6.8,6.8,6.8,,,,
2024-07-03,TPSE,TPS Eastern Africa (Serena) Ltd,11.00,20.15,14.00,14.00,14.00,14.00,-,-,-,-,11.0,20.15,14.0,14.0,14.0,14.0,,,,
2024-07-03,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.19,0.19,0.19,-,-,"17,900.00",-,0.16,0.23,0.18,0.19,0.19,0.19,,,17900.0,
2024-07-03,SCAN,WPP ScanGroup Plc,1.86,2.69,2.05,2.05,2.05,2.07,-0.02,0.97%,400.00,-,1.86,2.69,2.05,2.05,2.05,2.07,-0.02,0.97,400.0,
2024-07-03,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,5.55,5.55,5.55,5.55,5.55,5.55,,,,
2024-07-03,BAMB,Bamburi Cement Ltd,21.30,84.00,43.00,44.00,43.00,42.80,0.2,0.47%,"238,900.00",-,21.3,84.0,43.0,44.0,43.0,42.8,0.2,0.47,238900.0,
2024-07-03,CRWN,Crown Paints Kenya Plc,29.00,40.05,35.15,35.15,35.15,35.15,-,-,-,-,29.0,40.05,35.15,35.15,35.15,35.15,,,,
2024-07-03,CABL,East African Cables Plc,0.79,1.10,0.96,0.96,0.96,0.96,-,-,"7,800.00",-,0.79,1.1,0.96,0.96,0.96,0.96,,,7800.0,
2024-07-03,PORT,East African Portland Cement Ltd,4.38,55.75,5.02,5.20,5.14,4.91,0.23,4.68%,"3,300.00",-,4.38,55.75,5.02,5.2,5.14,4.91,0.23,4.68,3300.0,
2024-07-03,KEGN,Kenya Electricity Generating Company Plc,1.94,3.40,2.37,2.39,2.38,2.38,-,-,"824,000.00",-,1.94,3.4,2.37,2.39,2.38,2.38,,,824000.0,
2024-07-03,KPLC-P4,KPLC-P4,4.00,4.11,4.00,4.00,4.00,4.00,-,-,-,-,4.0,4.11,4.0,4.0,4.0,4.0,,,,
2024-07-03,KPLC-P7,KPLC-P7,6.00,6.00,6.00,6.00,6.00,6.00,-,-,-,-,6.0,6.0,6.0,6.0,6.0,6.0,,,,
2024-07-03,KPLC,Kenya Power and Lighting Company Plc,1.30,3.95,1.70,1.77,1.74,1.70,0.04,2.35%,"81,400.00",-,1.3,3.95,1.7,1.77,1.74,1.7,0.04,2.35,81400.0,
2024-07-03,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25.00,20.00,20.00,20.00,19.65,0.35,1.78%,100.00,-,14.55,25.0,20.0,20.0,20.0,19.65,0.35,1.78,100.0,
2024-07-03,UMME,Umeme Ltd,13.00,17.90,14.80,15.00,14.85,15.05,-0.2,1.33%,"14,200.00",-,13.0,17.9,14.8,15.0,14.85,15.05,-0.2,1.33,14200.0,
2024-07-03,BRIT,Britam Holdings Plc,4.25,6.50,5.60,6.00,5.82,5.62,0.2,3.56%,"10,400.00",-,4.25,6.5,5.6,6.0,5.82,5.62,0.2,3.56,10400.0,
2024-07-03,CIC,CIC Insurance Group Ltd,1.80,2.50,2.13,2.23,2.18,2.20,-0.02,0.91%,"24,300.00",-,1.8,2.5,2.13,2.23,2.18,2.2,-0.02,0.91,24300.0,
2024-07-03,JUB,Jubilee Holdings Ltd,150.00,202.00,174.50,174.50,174.50,174.50,-,-,-,-,150.0,202.0,174.5,174.5,174.5,174.5,,,,
2024-07-03,KNRE,Kenya Re-Insurance Corporation Ltd,1.00,3.00,1.39,1.43,1.40,1.39,0.01,0.72%,"1,141,000.00",-,1.0,3.0,1.39,1.43,1.4,1.39,0.01,0.72,1141000.0,
2024-07-03,LBTY,Liberty Kenya Holdings Ltd,3.50,7.96,5.32,5.32,5.32,5.30,0.02,0.38%,"2,300.00",-,3.5,7.96,5.32,5.32,5.32,5.3,0.02,0.38,2300.0,
2024-07-03,SLAM,Sanlam Kenya Plc,5.50,7.70,6.20,6.20,6.20,6.28,-0.08,1.27%,100.00,-,5.5,7.7,6.2,6.2,6.2,6.28,-0.08,1.27,100.0,
2024-07-03,CTUM,Centum Investment Company Plc,7.62,10.40,8.68,8.70,8.70,8.74,-0.04,0.46%,"124,300.00",-,7.62,10.4,8.68,8.7,8.7,8.74,-0.04,0.46,124300.0,
2024-07-03,HAFR,Home Afrika Ltd,0.27,0.42,0.31,0.36,0.31,0.33,-0.02,6.06%,"144,400.00",-,0.27,0.42,0.31,0.36,0.31,0.33,-0.02,6.06,144400.0,
2024-07-03,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,,,,
2024-07-03,OCH,Olympia Capital Holdings Ltd,2.58,4.00,2.70,2.70,2.70,2.69,0.01,0.37%,"1,200.00",-,2.58,4.0,2.7,2.7,2.7,2.69,0.01,0.37,1200.0,
2024-07-03,TCL,Trans-Century Plc,0.29,0.72,0.44,0.48,0.44,0.44,-,-,"4,400.00",-,0.29,0.72,0.44,0.48,0.44,0.44,,,4400.0,
2024-07-03,NSE,Nairobi Securities Exchange Plc,5.22,6.80,5.80,6.00,5.80,5.80,-,-,"51,000.00",-,5.22,6.8,5.8,6.0,5.8,5.8,,,51000.0,
2024-07-03,BOC,BOC Kenya Plc,67.00,96.00,89.00,94.00,89.75,89.00,0.75,0.84%,600.00,-,67.0,96.0,89.0,94.0,89.75,89.0,0.75,0.84,600.0,
2024-07-03,BAT,British American Tobacco Kenya Plc,325.00,455.00,354.50,355.00,354.75,354.75,-,-,"7,900.00",-,325.0,455.0,354.5,355.0,354.75,354.75,,,7900.0,
2024-07-03,CARB,Carbacid Investments Plc,14.05,24.50,17.20,17.70,17.55,17.55,-,-,"7,100.00",-,14.05,24.5,17.2,17.7,17.55,17.55,,,7100.0,
2024-07-03,EABL,East African Breweries Ltd,99.00,204.00,140.50,145.00,141.25,142.25,-1,0.70%,"17,100.00",-,99.0,204.0,140.5,145.0,141.25,142.25,-1.0,0.7,17100.0,
2024-07-03,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.25,1.25,1.25,1.25,-,-,-,-,0.91,1.39,1.25,1.25,1.25,1.25,,,,
2024-07-03,ORCH,Kenya Orchards Ltd,19.00,77.00,19.50,19.50,19.50,19.50,-,-,-,-,19.0,77.0,19.5,19.5,19.5,19.5,,,,
2024-07-03,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-,0.27,0.27,0.27,0.27,0.27,0.27,,,,
2024-07-03,UNGA,Unga Group Ltd,11.05,18.45,12.55,13.05,13.00,13.05,-0.05,0.38%,"1,000.00",-,11.05,18.45,12.55,13.05,13.0,13.05,-0.05,0.38,1000.0,
2024-07-03,SCOM,Safaricom Plc,11.50,21.15,17.30,17.50,17.35,17.40,-0.05,0.29%,"6,918,000.00",-,11.5,21.15,17.3,17.5,17.35,17.4,-0.05,0.29,6918000.0,
2024-07-03,LAPR,Laptrust Imara Income-REIT,20.00,20.00,20.00,20.00,20.00,20.00,-,-,-,-,20.0,20.0,20.0,20.0,20.0,20.0,,,,
2024-07-03,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,920.00","2,920.00","2,920.00","2,920.00",-,-,-,-,2625.0,3330.0,2920.0,2920.0,2920.0,2920.0,,,,
2024-07-03,^N10I,NSE 10-Share Index,870.02,"1,233.42","1,110.07","1,110.07","1,110.07","1,112.53",-2.46,0.22%,-,-,870.02,1233.42,1110.07,1110.07,1110.07,1112.53,-2.46,0.22,,
2024-07-03,^N20I,NSE 20-Share Index,"1,416.32","1,864.72","1,648.98","1,648.98","1,648.98","1,649.15",-0.17,0.01%,-,-,1416.32,1864.72,1648.98,1648.98,1648.98,1649.15,-0.17,0.01,,
2024-07-03,^N25I,NSE 25-Share Index,"2,276.08","3,154.93","2,842.28","2,842.28","2,842.28","2,847.32",-5.04,0.18%,-,-,2276.08,3154.93,2842.28,2842.28,2842.28,2847.32,-5.04,0.18,,
2024-07-03,^NASI,NSE All-Share Index,85.54,117.78,109.00,109.00,109.00,109.25,-0.25,0.23%,-,-,85.54,117.78,109.0,109.0,109.0,109.25,-0.25,0.23,,
2024-07-03,^NBDI,NSE Bonds Index,986.46,"1,042.42","1,040.93","1,040.93","1,040.93","1,039.93",1,0.10%,-,-,986.46,1042.42,1040.93,1040.93,1040.93,1039.93,1.0,0.1,,
2024-07-03,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,477.09","2,396.79","2,046.69","2,046.69","2,046.69","2,048.44",-1.75,0.09%,-,-,1477.09,2396.79,2046.69,2046.69,2046.69,2048.44,-1.75,0.09,,
2024-07-03,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72","1,371.36","1,371.36","1,371.36","1,372.53",-1.17,0.09%,-,-,818.46,1599.72,1371.36,1371.36,1371.36,1372.53,-1.17,0.09,,
2024-07-04,EGAD,Eaagads Ltd,10.35,14.50,13.30,13.30,13.30,13.30,-,-,-,-,10.35,14.5,13.3,13.3,13.3,13.3,,,,
2024-07-04,KUKZ,Kakuzi Plc,342.00,440.00,355.50,355.50,355.50,355.25,0.25,0.07%,200.00,-,342.0,440.0,355.5,355.5,355.5,355.25,0.25,0.07,200.0,
2024-07-04,KAPC,Kapchorua Tea Kenya Plc,207.00,280.00,265.00,265.00,265.00,265.00,-,-,-,-,207.0,280.0,265.0,265.0,265.0,265.0,,,,
2024-07-04,LIMT,Limuru Tea Plc,365.00,380.00,380.00,380.00,380.00,380.00,-,-,-,-,365.0,380.0,380.0,380.0,380.0,380.0,,,,
